id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
9980,51,cpRfUpjHoQ,YOoIX,2,53.82,4.84,58.66,2024-04-01
9981,86,dLpBNJUdtv,mPry8,1,73.57,6.62,80.19,2024-04-09
9982,33,zyiiBxTCfY,QL1kv,1,94.03,8.46,102.49,2024-04-14
9983,93,tWIJBgdotZ,eu7bJ,1,60.35,5.43,65.78,2024-04-02
9984,90,TSAcAbxwYl,gJdQm,2,16.19,1.46,17.65,2024-04-05
9985,61,ptErHzGCKy,CX0Jq,2,76.44,6.88,83.32,2024-04-15
9986,72,XrvTnSBiEl,AsLpP,1,45.18,4.07,49.25,2024-04-22
9987,5,CsoOOujdRk,UEeyk,1,55.97,5.04,61.01,2024-04-18
9988,88,eKbJicUgbE,zxM2M,1,89.9,8.09,97.99,2024-04-23
9989,83,GbZokXSznt,fdV1M,1,66.22,5.96,72.18,2024-04-17
9990,46,xdBcxYUpUh,LNKAA,2,72.72,6.54,79.26,2024-04-09
9991,100,TUCKEkKbFK,nfGbi,2,47.39,4.27,51.66,2024-04-28
9992,34,dMShWioEgW,UItGp,1,16.18,1.46,17.64,2024-04-03
9993,3,lWmuxwYrhw,rba45,1,14.46,1.3,15.76,2024-04-24
9994,49,KWgHIzgBJU,kTDjK,2,19.94,1.79,21.73,2024-04-21
9995,76,OzQsRkNhGe,Hrytm,2,48.47,4.36,52.83,2024-04-14
9996,58,EdnqviBHgN,WiXDH,1,80.72,7.26,87.98,2024-04-11
9997,30,kMdClQzeDq,71P5U,1,50.56,4.55,55.11,2024-04-12
9998,62,DkFOEXFjag,5NfsM,1,19.92,1.79,21.71,2024-04-09
9999,86,yDdqgZAhfu,NSDar,1,51.43,4.63,56.06,2024-04-24
10000,42,qoYDgiZwAq,EkN3j,1,41.39,3.73,45.12,2024-04-20
10001,68,KoEpOprlNw,Ul91Y,2,40.9,3.68,44.58,2024-04-10
10002,48,ShUeGPhijN,vejrS,1,97.45,8.77,106.22,2024-04-06
10003,75,OBOeSlXLck,kdNZj,2,85.59,7.7,93.29,2024-04-23
10004,93,HOzQZuSqBh,HtTqd,2,31.18,2.81,33.99,2024-04-24
10005,27,ocUFsrRVBY,feEow,2,21.59,1.94,23.53,2024-04-21
10006,71,qrIcyDoTHh,mpEWB,2,10.77,0.97,11.74,2024-04-17
10007,74,WXXpSCeDzZ,MRnFh,1,68.35,6.15,74.5,2024-04-19
10008,77,bUHuyAgTkP,9iI2G,2,84.96,7.65,92.61,2024-04-13
10009,39,WeuQAhZXEf,jJuKh,1,27.73,2.5,30.23,2024-04-01
10010,9,IFfplSxumG,xDfDp,2,42.96,3.87,46.83,2024-04-29
10011,36,nJJErrvhiG,heWYC,2,50.44,4.54,54.98,2024-04-14
10012,66,JHZmBqtpkn,KE4wA,2,58.1,5.23,63.33,2024-04-05
10013,62,eIxjPIciUA,gXSoE,2,68.91,6.2,75.11,2024-04-20
10014,71,CjPELUbvZE,KYkL1,1,17.63,1.59,19.22,2024-04-15
10015,66,pkTaelcKQD,oOFQm,2,23.73,2.14,25.87,2024-04-02
10016,46,QNpnGFRpnV,iWs4Y,1,89.33,8.04,97.37,2024-04-10
10017,47,tcLEvqtPyQ,YWYGd,2,22.36,2.01,24.37,2024-04-08
10018,35,DuddFChxyS,l2Gji,2,24.2,2.18,26.38,2024-04-01
10019,100,IcigIEpMIj,U7y0e,1,30.25,2.72,32.97,2024-04-08
10020,5,tvJvdhGNnO,SVp3K,1,54.04,4.86,58.9,2024-04-09
10021,15,uDEmEbEGUG,4X2iE,1,56.86,5.12,61.98,2024-04-12
10022,65,BKXzOrggZt,UEsuz,1,82.05,7.38,89.43,2024-04-07
10023,5,pXyGqsrKKu,mLJix,1,59.1,5.32,64.42,2024-04-12
10024,75,PLumTeEyIl,zfEyW,2,26.18,2.36,28.54,2024-04-15
10025,70,WSCkfigRpX,3Bc2H,2,39.55,3.56,43.11,2024-04-18
10026,86,AYwnqLaXsP,ACWzu,2,90.26,8.12,98.38,2024-04-02
10027,23,QwhdCDcRkB,OURD5,1,60.41,5.44,65.85,2024-04-13
10028,9,HeaHTPZEBg,TxOKp,1,58.27,5.24,63.51,2024-04-01
10029,27,rccfSuNmVO,QIfr1,2,40.05,3.6,43.65,2024-04-24
10030,11,gUizhlHeZk,tXBi6,1,67.61,6.08,73.69,2024-04-15
10031,85,XpuJRgtuvH,oGHQG,2,63.59,5.72,69.31,2024-04-14
10032,21,AofKWkbceb,Qd9Zx,2,69.24,6.23,75.47,2024-04-14
10033,49,zZhOfXeuFo,Lp6mm,2,65.56,5.9,71.46,2024-04-25
10034,56,nFKacilMQY,GQQaN,1,73.26,6.59,79.85,2024-04-12
10035,49,ETlZutWMRS,w8LCa,1,46.52,4.19,50.71,2024-04-04
10036,9,PXqMSntGvs,Bn5BS,2,15.21,1.37,16.58,2024-04-28
10037,10,RZtjgfIuqw,oK7rr,1,94.96,8.55,103.51,2024-04-23
10038,87,NwHPwqUmYV,hcnJg,1,40.16,3.61,43.77,2024-04-10
10039,57,zGsJirDvgy,bXH14,2,43.36,3.9,47.26,2024-04-28
10040,51,RXierdnPPQ,vAQxU,2,86.26,7.76,94.02,2024-04-22
10041,44,hUwzLjGwGk,7PVyX,2,46.95,4.23,51.18,2024-04-17
10042,84,egfURmQhtN,19KAP,2,49.09,4.42,53.51,2024-04-24
10043,3,CSnPNkbXjI,CMC3Q,1,92.13,8.29,100.42,2024-04-17
10044,30,lmQlxJcGmi,ipdIl,2,57.9,5.21,63.11,2024-04-19
10045,28,ebZXFFvlKN,ooqD0,1,67.9,6.11,74.01,2024-04-18
10046,16,msCPgOqcIF,AVp3B,1,47.0,4.23,51.23,2024-04-20
10047,68,OmlPxKzWAj,fpfJ6,1,100.4,9.04,109.44,2024-04-11
10048,47,TVIpIxUFwY,BCtHf,1,42.82,3.85,46.67,2024-04-08
10049,13,felxVmmghz,NyTsl,2,91.69,8.25,99.94,2024-04-15
10050,58,bQrhcNkFwp,iyaqt,2,37.86,3.41,41.27,2024-04-24
10051,50,tSYUKrTCYc,XRTHC,1,94.49,8.5,102.99,2024-04-27
10052,4,oVWvlLrvoM,qllZM,1,88.01,7.92,95.93,2024-04-02
10053,18,egPKVngkPA,rVBG3,2,13.02,1.17,14.19,2024-04-24
10054,5,grlSmKgUbk,iwz9v,1,68.43,6.16,74.59,2024-04-15
10055,4,PFPjYRyClB,h4NBh,2,66.19,5.96,72.15,2024-04-15
10056,88,KUcbLLxRzo,yLlQ7,1,89.44,8.05,97.49,2024-04-29
10057,28,DQANWtrEDL,6AO8Q,2,17.84,1.61,19.45,2024-04-09
10058,49,uYFhqxTpzN,InmZs,1,81.45,7.33,88.78,2024-04-18
10059,73,lpTvEpbfxm,sWPFi,2,18.92,1.7,20.62,2024-04-15
10060,77,aqCSTzQOgs,RNxTI,2,62.88,5.66,68.54,2024-04-13
10061,79,OzrNvlSyQg,HN1u5,2,91.73,8.26,99.99,2024-04-28
10062,39,GxmSAJJoRK,S1Ve9,2,96.22,8.66,104.88,2024-04-25
10063,65,vcGKWmTdRX,MuCEL,2,18.66,1.68,20.34,2024-04-07
10064,49,vWlTDNYTnx,PhR4w,1,13.44,1.21,14.65,2024-04-05
10065,8,RUAEassKTV,my5eJ,1,24.63,2.22,26.85,2024-04-13
10066,32,xQsLCTeyhx,YyTMl,2,15.71,1.41,17.12,2024-04-20
10067,16,NPQbNijAIe,DXMiE,1,78.27,7.04,85.31,2024-04-20
10068,69,ZHxcLlCqcq,7SnTZ,2,34.08,3.07,37.15,2024-04-03
10069,6,IlwSvbHNtM,s0L95,1,70.12,6.31,76.43,2024-04-29
10070,97,IeAxrVhsDY,Fqks9,2,20.44,1.84,22.28,2024-04-07
10071,40,AfNqpBjrIp,QR7KN,1,89.99,8.1,98.09,2024-04-13
10072,80,GtcJmkNqxK,jFyX5,1,12.04,1.08,13.12,2024-04-23
10073,5,OSajqxOsBq,fhfvc,2,74.11,6.67,80.78,2024-04-29
10074,50,eEnokiNLip,kyxFB,2,74.91,6.74,81.65,2024-04-26
10075,51,WjQUAAGNAe,eUBzJ,2,44.0,3.96,47.96,2024-04-13
10076,29,LMygwTdMSD,BUOYE,2,73.98,6.66,80.64,2024-04-08
10077,88,cKtrgsFyKz,Dl8Gs,1,97.79,8.8,106.59,2024-04-05
10078,17,qfHYtFAwzj,fc4Xg,1,98.29,8.85,107.14,2024-04-08
10079,21,jrBNtpejxP,t2VNv,1,65.79,5.92,71.71,2024-04-04
10080,3,DhWWVyPtVx,1luho,2,11.29,1.02,12.31,2024-04-05
10081,92,xFeEOPFAvN,n7vdQ,1,31.04,2.79,33.83,2024-04-23
10082,55,zOePUjImnp,X8XNr,1,98.7,8.88,107.58,2024-04-23
10083,2,ijBINvGNOa,LC1Tx,1,100.27,9.02,109.29,2024-04-26
10084,44,pqTNViTplQ,mnZhw,1,44.87,4.04,48.91,2024-04-24
10085,50,zNAwpSfZmg,1hVKJ,1,83.72,7.53,91.25,2024-04-24
10086,82,LUnKqEQRJV,lDXfA,2,48.19,4.34,52.53,2024-04-28
10087,12,EKTpMyAgWd,jKIOk,1,95.1,8.56,103.66,2024-04-17
10088,90,DuDSraIsDg,BNOS7,2,33.28,3.0,36.28,2024-04-16
10089,5,IfPNgemzVF,n2X3E,2,60.58,5.45,66.03,2024-04-01
10090,92,NxLiNMxikm,mdE7a,2,26.32,2.37,28.69,2024-04-10
10091,96,tJmxEpcFad,GlOP7,1,10.69,0.96,11.65,2024-04-15
10092,43,CQOuLGkONv,cjox3,1,75.12,6.76,81.88,2024-04-25
10093,64,PwqMBGHXoN,oq8rb,2,80.57,7.25,87.82,2024-04-21
10094,61,uEkhPmutEe,SvebT,1,90.91,8.18,99.09,2024-04-27
10095,76,NpAtULAPiR,SthN9,2,99.71,8.97,108.68,2024-04-25
10096,61,xnQliaBoia,ai3ih,2,19.08,1.72,20.8,2024-04-14
10097,99,yqNQMYsIbV,JJQkd,2,55.07,4.96,60.03,2024-04-26
10098,65,njfSDpKiTt,VzJXq,1,85.44,7.69,93.13,2024-04-18
10099,78,feAIlwQMqy,nPDZi,2,10.15,0.91,11.06,2024-04-04
10100,48,YRBoIMshuW,Ak5UE,1,58.84,5.3,64.14,2024-04-08
10101,100,FqrpPldPpQ,X3qQd,1,84.92,7.64,92.56,2024-04-13
10102,67,ZGjQwUHGsI,kW5xX,1,70.04,6.3,76.34,2024-04-29
10103,82,bnYdbAsNVZ,wmVVB,1,21.32,1.92,23.24,2024-04-16
10104,53,yRqnguBTWp,oNSs5,2,63.01,5.67,68.68,2024-04-19
10105,48,MsdAxYbhzr,On5zI,2,46.63,4.2,50.83,2024-04-15
10106,45,aozdsMkdDN,EzBwo,1,84.14,7.57,91.71,2024-04-27
10107,43,ElnIONXKiL,8SnZE,2,100.21,9.02,109.23,2024-04-23
10108,30,StCErtwMij,DXhtT,1,44.58,4.01,48.59,2024-04-22
10109,49,wjSOfDJcbq,YkiGl,1,26.99,2.43,29.42,2024-04-24
10110,70,ONwkIDnYNo,P44zU,2,64.31,5.79,70.1,2024-04-18
10111,85,BGlvyGQIfa,Hi03m,2,42.12,3.79,45.91,2024-04-16
10112,15,FedYzOGxrU,yTCIL,2,11.65,1.05,12.7,2024-04-20
10113,57,MLusjtgdiB,UP8Em,1,12.92,1.16,14.08,2024-04-23
10114,55,oTTsVWkZDr,mrOz2,2,35.55,3.2,38.75,2024-04-26
10115,38,nhuSiaWFbO,F05Ej,2,68.61,6.17,74.78,2024-04-21
10116,8,LrtvgXPYZh,jymjp,2,11.51,1.04,12.55,2024-04-23
10117,79,GrzvhOMoFa,TXsjw,1,86.38,7.77,94.15,2024-04-26
10118,28,nwQPrtbUMR,rRJMH,1,80.44,7.24,87.68,2024-04-10
10119,9,mSPgOUSAIZ,m5nf8,1,96.05,8.64,104.69,2024-04-16
10120,83,gAXLDyisyx,jYZT3,1,20.13,1.81,21.94,2024-04-23
10121,27,xLKnMpXNZu,zb3N7,1,31.62,2.85,34.47,2024-04-13
10122,4,vTGVMjRQQO,f5s05,2,67.64,6.09,73.73,2024-04-14
10123,77,vHsFfmBEhQ,BoLLA,2,96.34,8.67,105.01,2024-04-19
10124,52,tFudlvskiH,S0Ll2,2,79.76,7.18,86.94,2024-04-17
10125,74,KljtebPBam,1m90W,1,14.16,1.27,15.43,2024-04-15
10126,71,JPUzgRuxfj,SJrhu,2,54.77,4.93,59.7,2024-04-10
10127,64,ibtDKrZawQ,brFxP,1,81.59,7.34,88.93,2024-04-15
10128,68,iSLblPxENz,S4jSV,2,18.24,1.64,19.88,2024-04-29
10129,23,fjXygHGJtx,uE5yU,2,10.14,0.91,11.05,2024-04-25
10130,94,NzBBrorOEr,jlNJI,2,27.65,2.49,30.14,2024-04-08
10131,28,UKtKZToLBs,LSfQ6,2,86.86,7.82,94.68,2024-04-17
10132,29,MoDFpbkmwN,xxhtO,1,17.12,1.54,18.66,2024-04-04
10133,97,IwfgGpXiIz,WqWgy,2,55.07,4.96,60.03,2024-04-12
10134,8,ZWQxuvchwV,gIUKl,1,27.36,2.46,29.82,2024-04-19
10135,62,DgsuTqkfbJ,ub13f,1,93.22,8.39,101.61,2024-04-11
10136,25,JXQrMLSxQc,Fhhyr,2,42.74,3.85,46.59,2024-04-08
10137,3,qtDEbvorKG,9MsZF,1,37.04,3.33,40.37,2024-04-04
10138,73,ArRCctBKhp,JmT1f,1,100.72,9.06,109.78,2024-04-04
10139,16,jvwcFswBeY,OFQWm,2,37.8,3.4,41.2,2024-04-16
10140,49,aaCdYjyZTU,lbj63,2,89.88,8.09,97.97,2024-04-15
10141,40,FLIiRbwAkO,2CbjQ,1,57.03,5.13,62.16,2024-04-10
10142,84,XjKNntMBBr,Jv0om,1,78.99,7.11,86.1,2024-04-11
10143,67,KMHSuUkbAc,Q3Hck,2,80.36,7.23,87.59,2024-04-27
10144,44,JZFGGjCWzb,nPqmi,2,25.54,2.3,27.84,2024-04-02
10145,45,tLdgGdYRKf,tXciu,2,35.65,3.21,38.86,2024-04-01
10146,72,gFMwvReeKq,GctMe,2,31.11,2.8,33.91,2024-04-17
10147,95,njDqbDuChs,evdeN,1,44.88,4.04,48.92,2024-04-20
10148,70,baOhyvytwF,No0JP,1,27.15,2.44,29.59,2024-04-28
10149,99,yvgeDrrFIT,sq6XM,1,89.73,8.08,97.81,2024-04-07
10150,51,WbareAYeYM,7PIiF,2,76.52,6.89,83.41,2024-04-08
10151,52,OzWJqTAOIJ,4GxRb,1,71.01,6.39,77.4,2024-04-12
10152,16,xXhYcprUgd,fv8BW,2,84.07,7.57,91.64,2024-04-18
10153,35,jYQAprdnlx,jqqUX,2,39.42,3.55,42.97,2024-04-28
10154,73,WSmXZMSMLw,ypIWl,1,85.61,7.7,93.31,2024-04-05
10155,33,CuluMkhxug,F1nKx,2,74.33,6.69,81.02,2024-04-09
10156,85,ErOgtavVXV,77aSq,2,57.25,5.15,62.4,2024-04-17
10157,29,BeXjFtJsmT,v48p1,1,69.67,6.27,75.94,2024-04-08
10158,9,UvMOwiOztV,2JjeA,2,91.19,8.21,99.4,2024-04-25
10159,80,kHhSPWxpgY,3Owjx,1,95.89,8.63,104.52,2024-04-07
10160,20,QYwyqzugai,nJuph,2,85.49,7.69,93.18,2024-04-18
10161,54,yzLtVHKnCL,D4WMU,2,42.49,3.82,46.31,2024-04-01
10162,73,LEnSkCQvPb,vUvGE,1,73.59,6.62,80.21,2024-04-27
10163,72,dMdvpZkWgh,yrz0y,2,95.44,8.59,104.03,2024-04-21
10164,68,fspceVzqFj,lTbSi,2,57.56,5.18,62.74,2024-04-10
10165,33,jfXZZggSpy,tGHgz,2,75.1,6.76,81.86,2024-04-23
10166,45,LdJfKDsQtf,S3T1g,1,79.32,7.14,86.46,2024-04-06
10167,95,VmsJBAxOuY,zfzUO,1,40.27,3.62,43.89,2024-04-10
10168,83,epExdbRnEd,Y0Yqq,2,77.16,6.94,84.1,2024-04-17
10169,26,YEPKNOWWKS,wnn4l,1,16.97,1.53,18.5,2024-04-03
10170,74,FmUvgQEkYR,xXjjg,1,18.22,1.64,19.86,2024-04-19
10171,95,REIYFLsrIJ,nB19Z,2,72.64,6.54,79.18,2024-04-14
10172,20,tHTeHgXhLG,VDXC4,2,48.46,4.36,52.82,2024-04-29
10173,28,RPeKTFyUqi,AQY9M,1,31.46,2.83,34.29,2024-04-24
10174,45,cFwqJInVZx,jGrI0,2,53.87,4.85,58.72,2024-04-22
10175,43,pPekCubEdl,Iaoj6,2,15.21,1.37,16.58,2024-04-08
10176,74,RNcElRdsVY,KgrjK,2,81.83,7.36,89.19,2024-04-27
10177,69,QdobmoNGNZ,8bBsD,2,51.4,4.63,56.03,2024-04-24
10178,68,bkvtzImTan,Y6azN,2,67.31,6.06,73.37,2024-04-04
10179,75,InNSBzsclR,Ln8TD,2,44.81,4.03,48.84,2024-04-22
10180,61,IIeKUOrMJU,LjL3L,2,74.77,6.73,81.5,2024-04-22
10181,43,uYgVzNcFIy,uXuFH,2,86.85,7.82,94.67,2024-04-13
10182,7,TkbhGqpfUo,2At3n,1,64.51,5.81,70.32,2024-04-17
10183,94,XHyNceIyub,4db1S,2,19.68,1.77,21.45,2024-04-02
10184,56,jaorKvnkys,iUuB8,2,31.25,2.81,34.06,2024-04-09
10185,1,ApuFDMDsPk,nCZG7,2,19.0,1.71,20.71,2024-04-05
10186,53,PMaOVYHeQq,J0euT,1,53.32,4.8,58.12,2024-04-09
10187,28,BFzZKCUzkE,rvlcH,2,63.97,5.76,69.73,2024-04-14
10188,17,ZUtrfhTAUG,Fl611,2,66.19,5.96,72.15,2024-04-02
10189,94,sCQhhORAwG,hRJYD,2,84.83,7.63,92.46,2024-04-29
10190,26,tnngTwchuA,V0urX,1,31.44,2.83,34.27,2024-04-16
10191,99,gJyqtCazBh,w8QxG,1,30.93,2.78,33.71,2024-04-19
10192,74,fgVCcvQNEE,NfEvE,1,65.38,5.88,71.26,2024-04-04
10193,47,BmdweGjIFg,7nbGH,2,95.05,8.55,103.6,2024-04-11
10194,38,auxYGiDDHy,IXDOe,1,22.03,1.98,24.01,2024-04-24
10195,40,lWJPZEVbCn,7CG8k,1,39.28,3.54,42.82,2024-04-19
10196,61,YuNVLnzsXs,3PXXw,1,86.35,7.77,94.12,2024-04-14
10197,92,znOyadPAOE,ho385,1,91.34,8.22,99.56,2024-04-14
10198,80,RdIOKMRMQX,nW0gV,2,24.74,2.23,26.97,2024-04-20
10199,50,AVXvFHevpl,owcLX,1,22.74,2.05,24.79,2024-04-17
10200,12,xZKEcmfTUk,I7OyX,1,60.0,5.4,65.4,2024-04-01
10201,8,jzeDFbFqsz,jzXCx,2,76.06,6.85,82.91,2024-04-22
10202,82,pPXRbvEYVz,luoGO,1,46.37,4.17,50.54,2024-04-06
10203,10,ZDtaqMWYNr,4sGzS,2,77.47,6.97,84.44,2024-04-28
10204,56,myfOUGOxXV,xTbYt,2,14.8,1.33,16.13,2024-04-17
10205,30,cvjXpNQcdO,ymrH8,1,18.92,1.7,20.62,2024-04-26
10206,86,pHZlhTKsaP,PrSzp,1,33.53,3.02,36.55,2024-04-20
10207,68,AFVFIcrKJX,GRA2x,2,48.07,4.33,52.4,2024-04-29
10208,76,FcrRCTHrQH,QBjQF,1,66.08,5.95,72.03,2024-04-29
10209,33,xRlFUYFrDK,yn3i3,2,94.11,8.47,102.58,2024-04-27
10210,21,XOquDXbvHR,KpUcx,2,98.85,8.9,107.75,2024-04-19
10211,66,POdAWrZPCS,3aIvo,2,91.43,8.23,99.66,2024-04-07
10212,34,fTcunFlGBN,B3MTb,2,72.58,6.53,79.11,2024-04-13
10213,1,oBeQYwwQkO,wfb6h,2,32.07,2.89,34.96,2024-04-04
10214,61,uIriiIoWeh,jGHfx,2,89.64,8.07,97.71,2024-04-12
10215,97,CtEvYghOTP,XMVd8,2,67.43,6.07,73.5,2024-04-06
10216,46,tlZkDWuGlj,0MIin,2,68.37,6.15,74.52,2024-04-28
10217,41,SJKbQFmrgu,1tSeg,1,41.88,3.77,45.65,2024-04-08
10218,30,FKcfaHMXGE,yifGy,1,28.21,2.54,30.75,2024-04-09
10219,87,IfwlMSamRj,wtWKR,1,87.37,7.86,95.23,2024-04-16
10220,89,dOPzcFoJXB,ApYnc,2,52.77,4.75,57.52,2024-04-20
10221,95,ASQjdVzjbr,8PIEF,2,49.89,4.49,54.38,2024-04-16
10222,50,LdqANOzObz,tjZTb,2,63.06,5.68,68.74,2024-04-17
10223,37,jjLBVrBzVT,2CaRb,1,23.67,2.13,25.8,2024-04-05
10224,59,PNDwqbtUnF,Vu9z7,1,18.83,1.69,20.52,2024-04-27
10225,58,MerXgPdajA,5wMYv,1,29.0,2.61,31.61,2024-04-22
10226,76,xYkkntdHLY,WzBEl,1,49.7,4.47,54.17,2024-04-02
10227,3,eKlsoYbegS,KG9fc,1,84.08,7.57,91.65,2024-04-16
10228,10,QfthKxhKUW,vehG9,1,31.62,2.85,34.47,2024-04-27
10229,24,ybKYBKAnMz,GX9Vx,2,29.89,2.69,32.58,2024-04-08
10230,57,lfjeuaanAN,nxyP4,2,84.88,7.64,92.52,2024-04-05
10231,63,jhmoyieZRB,iwO9m,1,26.61,2.39,29.0,2024-04-19
10232,60,jIWnuoBBpp,nlStx,1,99.3,8.94,108.24,2024-04-01
10233,95,tbWgllFLxL,pbs1I,2,94.99,8.55,103.54,2024-04-01
10234,100,tXhMoTqcVg,WZtNJ,2,65.45,5.89,71.34,2024-04-11
10235,11,ZViHXTFxDM,e4iMN,1,73.79,6.64,80.43,2024-04-24
10236,14,cZbNBEyXIs,vF6mY,1,57.7,5.19,62.89,2024-04-07
10237,33,sEmcBJkknC,UYxeF,1,77.03,6.93,83.96,2024-04-25
10238,47,vtdtaZlWQs,MvxyI,2,96.09,8.65,104.74,2024-04-18
10239,94,TcwggHDaIr,gfFJQ,1,56.0,5.04,61.04,2024-04-20
10240,78,EPdyIBKyFB,zp9HK,2,75.98,6.84,82.82,2024-04-18
10241,47,FoRtlEDaHu,Juk7d,2,43.47,3.91,47.38,2024-04-24
10242,88,xYLuwEYbQS,LbyV8,2,44.62,4.02,48.64,2024-04-20
10243,52,NQcpXgpSbE,ogyCE,2,70.08,6.31,76.39,2024-04-09
10244,28,idcCExcsEK,X9lfI,2,47.53,4.28,51.81,2024-04-08
10245,36,HBvhMPHIBQ,287lD,1,59.98,5.4,65.38,2024-04-25
10246,55,oNFtDRLTFF,IT4uz,2,23.8,2.14,25.94,2024-04-10
10247,52,ZXsNUoLJID,C36iq,2,47.28,4.26,51.54,2024-04-08
10248,80,EmTIPcsleR,YNSf8,2,66.15,5.95,72.1,2024-04-23
10249,35,McsHSTuCbj,X0TMm,1,80.12,7.21,87.33,2024-04-16
10250,85,XlHKIZRDdU,eloaT,1,52.58,4.73,57.31,2024-04-17
10251,12,AcZGRPdssK,Teoco,2,15.42,1.39,16.81,2024-04-21
10252,72,xuWfVaUhpu,RV58j,2,24.28,2.19,26.47,2024-04-21
10253,32,EJrADpGyIT,PAxjh,1,53.6,4.82,58.42,2024-04-24
10254,52,aOvSrHkukD,c7Pel,2,84.37,7.59,91.96,2024-04-18
10255,64,yaEMvRabUb,U3J7s,2,41.74,3.76,45.5,2024-04-09
10256,42,QbQChwdsAd,XdBXR,2,32.68,2.94,35.62,2024-04-14
10257,58,ZURUTUiiaj,0K72T,1,24.8,2.23,27.03,2024-04-23
10258,84,GCDrYvPqwk,anSli,1,65.78,5.92,71.7,2024-04-04
10259,91,DyxgbKPlhI,k3hrC,1,48.79,4.39,53.18,2024-04-21
10260,87,uMFYpkmFoN,PR4jp,2,16.98,1.53,18.51,2024-04-17
10261,57,VDJjhyewQr,JTB5u,2,15.57,1.4,16.97,2024-04-25
10262,31,xocCOGjFzj,t72Hi,1,75.89,6.83,82.72,2024-04-15
10263,55,ondFGbLpZp,4NAyo,2,82.46,7.42,89.88,2024-04-18
10264,2,VTIqqacfNX,wrc2S,1,53.85,4.85,58.7,2024-04-09
10265,1,sZRJIhbwWt,jZ4zc,2,55.39,4.99,60.38,2024-04-24
10266,56,LAZcnVKIWO,xBjlR,1,72.86,6.56,79.42,2024-04-19
10267,84,qAdsNFjKoS,biDCz,2,86.86,7.82,94.68,2024-04-21
10268,68,SsMQuwRRjg,9NZGC,1,29.79,2.68,32.47,2024-04-08
10269,6,fbvpgMmSHw,65aTx,1,16.4,1.48,17.88,2024-04-09
10270,47,RlELsmkIhZ,xdkHJ,2,71.67,6.45,78.12,2024-04-01
10271,88,mTKJkhnCyI,x0O1i,1,83.68,7.53,91.21,2024-04-09
10272,26,KfYPARuzMI,4XMHC,1,48.87,4.4,53.27,2024-04-25
10273,46,pKDgsOdaln,ifkz9,2,25.9,2.33,28.23,2024-04-16
10274,76,FlAaohvrhi,DTjVm,1,52.23,4.7,56.93,2024-04-19
10275,34,iMoFdDvqNA,Ke0gG,1,38.33,3.45,41.78,2024-04-17
10276,39,FymjwFtdbc,HmKgD,2,35.74,3.22,38.96,2024-04-22
10277,95,IOcYRIudgf,6cpRf,1,67.4,6.07,73.47,2024-04-15
10278,72,aDJKUzmhhA,4UI8x,2,11.99,1.08,13.07,2024-04-08
10279,87,gaColKWHgt,4Okj6,1,82.9,7.46,90.36,2024-04-23
10280,59,JBeqNPuyYj,0KGSR,2,96.81,8.71,105.52,2024-04-26
10281,35,bHnUxoKqBm,mFlld,2,43.21,3.89,47.1,2024-04-27
10282,65,QxWefZXifn,u8XNa,2,53.99,4.86,58.85,2024-04-01
10283,2,tGynQhVeMU,ZJ0s1,2,59.76,5.38,65.14,2024-04-01
10284,28,kNvykdgDwz,tVFhj,1,40.54,3.65,44.19,2024-04-06
10285,99,lmkBsAYhzL,9CPqB,2,47.16,4.24,51.4,2024-04-01
10286,12,PQxeyXoMvO,lGzv7,2,59.89,5.39,65.28,2024-04-08
10287,18,XTOPomEPrc,wmxBr,1,11.38,1.02,12.4,2024-04-25
10288,92,BBbFMLrXia,NDrpd,1,29.13,2.62,31.75,2024-04-18
10289,49,kUAUDmfhAc,2JDCL,1,73.07,6.58,79.65,2024-04-09
10290,38,XpFEJlzNCZ,dgIJI,2,67.4,6.07,73.47,2024-04-25
10291,5,bHbVVIHIGP,GNXGF,2,79.59,7.16,86.75,2024-04-19
10292,98,YikWzJHcQB,FZ2Wm,1,79.92,7.19,87.11,2024-04-06
10293,15,QdNoyMNVhX,RWEA6,1,44.94,4.04,48.98,2024-04-27
10294,31,xYiDkfcuOn,sdZYf,1,37.25,3.35,40.6,2024-04-29
10295,45,lqFeKzTAaI,WI4wg,2,29.5,2.65,32.15,2024-04-06
10296,10,SVrzrNszbl,lZhwR,2,70.64,6.36,77.0,2024-04-08
10297,27,ZSPAjhONtf,bXMXb,1,76.88,6.92,83.8,2024-04-19
10298,79,evrVYehWYB,yqWYC,1,83.49,7.51,91.0,2024-04-14
10299,66,WtRCeGOfgK,VcdLU,1,91.69,8.25,99.94,2024-04-21
10300,66,zdWAxPSYsI,KHcUv,1,13.96,1.26,15.22,2024-04-19
10301,18,hfhKDRXDpF,zF4kQ,2,74.58,6.71,81.29,2024-04-04
10302,42,gxoGfgoKdj,NUNzG,1,79.85,7.19,87.04,2024-04-03
10303,42,wvPOGKFVDB,sKyyY,2,16.4,1.48,17.88,2024-04-12
10304,53,EiASlvQcoL,A4jmu,1,26.17,2.36,28.53,2024-04-20
10305,3,DgjHrHuBOz,PYvnR,2,87.52,7.88,95.4,2024-04-23
10306,99,DjVbENUEKe,PYY9u,2,34.41,3.1,37.51,2024-04-17
10307,43,pWQmLHHcDF,nAHAY,1,80.98,7.29,88.27,2024-04-15
10308,79,uLcjFzHRFb,SA6AP,2,73.97,6.66,80.63,2024-04-24
