id,gameNo,gameName,gameCode,type,costPrice,tax,salePrice,dateOfSale
2112,17,VmAbtbWMtJ,RJ5cI,1,67.2,6.05,73.25,2024-04-01
2113,94,tHHbmJJRkh,TA7Jk,2,65.85,5.93,71.78,2024-04-15
2114,25,WidsTsOaLs,1BxbF,2,99.14,8.92,108.06,2024-04-17
2115,14,wzOjoKtzNZ,CMSMt,1,51.92,4.67,56.59,2024-04-16
2116,32,gcSRZdJyQh,Wtb5d,1,18.6,1.67,20.27,2024-04-27
2117,85,euWmLzPNDX,IG3Qj,2,63.73,5.74,69.47,2024-04-29
2118,1,tClghrMyqz,QX4R5,1,88.14,7.93,96.07,2024-04-07
2119,51,IPzrOufKMN,ya7W9,1,73.08,6.58,79.66,2024-04-27
2120,15,OyrNazCOkw,SWXRr,1,12.84,1.16,14.0,2024-04-05
2121,20,VsgLPetDkB,Gv3tI,2,52.81,4.75,57.56,2024-04-18
2122,37,JpyLOAbJZE,812ou,2,47.5,4.27,51.77,2024-04-19
2123,49,UTvTjutiPh,GcjdK,1,58.0,5.22,63.22,2024-04-20
2124,95,HVcaBaMVJz,OuqVa,2,29.94,2.69,32.63,2024-04-14
2125,81,vHFGuejaUN,wgjcB,2,53.0,4.77,57.77,2024-04-04
2126,76,IvHaEAPZNg,FJJzh,2,46.61,4.19,50.8,2024-04-11
2127,65,AivpgpvwGW,e3J1E,1,89.75,8.08,97.83,2024-04-24
2128,98,KgYiENxcOs,QrIvz,1,74.25,6.68,80.93,2024-04-11
2129,5,nVCqimcaKc,LAvxs,2,93.11,8.38,101.49,2024-04-17
2130,38,SirIwmMmHJ,vb7tW,1,81.1,7.3,88.4,2024-04-28
2131,62,lWJOreGNWJ,zxzf1,2,61.43,5.53,66.96,2024-04-22
2132,71,svrrZsrTNs,zRkiF,1,59.47,5.35,64.82,2024-04-11
2133,11,EPxBhpWRGi,L0T28,2,32.78,2.95,35.73,2024-04-09
2134,19,UYZckggYJf,LWVzr,2,34.9,3.14,38.04,2024-04-09
2135,45,CQehvKvmLM,XyrWJ,1,65.93,5.93,71.86,2024-04-02
2136,49,mHOdyIqjcu,E3TQe,2,70.81,6.37,77.18,2024-04-10
2137,22,WvwNIlwtQG,K7MnV,1,10.81,0.97,11.78,2024-04-01
2138,96,xjsoiRplnT,aJQeX,1,24.62,2.22,26.84,2024-04-24
2139,93,EbhCMxbutN,MaAn2,1,89.31,8.04,97.35,2024-04-11
2140,82,bvEgYJxAzX,UXqNx,1,42.0,3.78,45.78,2024-04-08
2141,61,AhZeZPpErW,10413,1,85.62,7.71,93.33,2024-04-20
2142,53,PvlBscscQs,PVdqJ,1,38.93,3.5,42.43,2024-04-15
2143,13,WAwCnBrFiM,1t1sG,2,87.24,7.85,95.09,2024-04-09
2144,7,ahMCOToMDV,LLuhl,1,91.86,8.27,100.13,2024-04-15
2145,5,KSOHumSwFy,mvZFb,1,22.35,2.01,24.36,2024-04-27
2146,40,oAohrLWvYi,5RZ1K,1,83.28,7.5,90.78,2024-04-23
2147,84,mGljlVGlWn,OgUXN,1,90.94,8.18,99.12,2024-04-26
2148,38,vKSNnrzAlC,9xBNk,1,57.43,5.17,62.6,2024-04-14
2149,36,VKwHDpgqvH,17RW6,2,21.61,1.94,23.55,2024-04-02
2150,26,WMgQaOMRxA,d8WWv,2,60.99,5.49,66.48,2024-04-25
2151,62,sNFXWagoWa,heRBX,1,11.58,1.04,12.62,2024-04-12
2152,2,KARsuxrrbO,02B3Q,1,59.79,5.38,65.17,2024-04-19
2153,11,CNmiwtjVNa,yPYxl,1,22.99,2.07,25.06,2024-04-28
2154,25,IWtqkFeEgR,dnEBL,1,100.75,9.07,109.82,2024-04-02
2155,71,tVauRdgEty,ng206,2,18.03,1.62,19.65,2024-04-26
2156,50,bOPHzIFkLM,ZkIrU,1,48.34,4.35,52.69,2024-04-23
2157,48,MlbKcgosXZ,2iIUc,2,61.95,5.58,67.53,2024-04-09
2158,86,CScAjCzGIn,lBdZt,1,61.0,5.49,66.49,2024-04-29
2159,97,nRPIBwxygs,8EY5U,2,19.47,1.75,21.22,2024-04-09
2160,13,nhIodzlmpI,FKBcg,1,22.92,2.06,24.98,2024-04-26
2161,98,JCAuTRRuBp,Ekcnp,2,86.45,7.78,94.23,2024-04-07
2162,89,pROdHbzlVV,ywnIb,1,58.66,5.28,63.94,2024-04-10
2163,51,ZXgyGrgQMe,4uZVC,1,83.13,7.48,90.61,2024-04-11
2164,94,NQJXiufwJV,U38fi,2,17.12,1.54,18.66,2024-04-08
2165,40,xpeUKJJFmK,oxjml,1,28.59,2.57,31.16,2024-04-08
2166,78,IQmNpQHqKv,yfWL5,1,70.22,6.32,76.54,2024-04-16
2167,83,eezyQTBIfJ,0RV83,1,91.33,8.22,99.55,2024-04-27
2168,1,xJaDddanIW,AxfFe,1,40.71,3.66,44.37,2024-04-27
2169,46,ujNnqWJtEu,j2JtQ,1,39.25,3.53,42.78,2024-04-02
2170,38,pJZMtfEueU,1D2op,1,43.26,3.89,47.15,2024-04-26
2171,59,ZAOgcQPEiK,BT9dM,2,58.54,5.27,63.81,2024-04-14
2172,74,dJGqLJcSlU,Wb3HZ,2,20.04,1.8,21.84,2024-04-17
2173,75,ZFRTHNSmTA,MLc8g,2,88.19,7.94,96.13,2024-04-11
2174,87,VicBorFzLP,0YBG5,1,67.74,6.1,73.84,2024-04-17
2175,23,hHApWIAzCq,5txCD,1,95.03,8.55,103.58,2024-04-04
2176,61,wGxmzJtSkT,NyTO3,2,70.7,6.36,77.06,2024-04-25
2177,98,cvJOzSyNCL,4ULqf,1,66.34,5.97,72.31,2024-04-29
2178,28,ourRZjeJTX,s46j7,1,88.73,7.99,96.72,2024-04-11
2179,18,LRWUbVnfYc,rXBRS,2,27.42,2.47,29.89,2024-04-21
2180,32,RHEZTQoGvR,qZeDx,1,94.95,8.55,103.5,2024-04-03
2181,76,tmuXJVztKW,bVu7W,2,93.16,8.38,101.54,2024-04-24
2182,8,ZdcmvEnKIg,qCtQI,1,29.46,2.65,32.11,2024-04-07
2183,33,mCYELWSauD,zCyw9,1,74.27,6.68,80.95,2024-04-04
2184,56,WPeWKlySGW,nALhz,1,84.71,7.62,92.33,2024-04-29
2185,39,kBFaKtVenh,AaZtA,1,27.33,2.46,29.79,2024-04-21
2186,68,NKFbmYdqlo,HuJud,1,33.68,3.03,36.71,2024-04-03
2187,2,AZYHOrRCFf,44RaJ,2,84.37,7.59,91.96,2024-04-25
2188,62,MFSbjfJhkA,1KPp8,1,76.93,6.92,83.85,2024-04-28
2189,26,GlXIsrTASM,7W0tR,2,22.11,1.99,24.1,2024-04-27
2190,67,LsJtnxriPv,nZoF5,2,12.96,1.17,14.13,2024-04-17
2191,65,gjKXWAAcNO,udbXc,1,55.4,4.99,60.39,2024-04-20
2192,69,ZRqinGHdlE,gRjgG,1,95.89,8.63,104.52,2024-04-25
2193,95,tsRHCqugRd,SVXUk,1,77.06,6.94,84.0,2024-04-06
2194,29,QuxcMWJOSR,VbUZ3,1,73.23,6.59,79.82,2024-04-23
2195,74,sdUuFLWFIT,HHFnv,2,32.23,2.9,35.13,2024-04-15
2196,63,WydUVNMqLS,JIZMW,2,75.54,6.8,82.34,2024-04-13
2197,13,bBoNlajCmM,bF6JN,1,18.25,1.64,19.89,2024-04-12
2198,55,YvlEVZKNpE,0dVZV,1,50.75,4.57,55.32,2024-04-10
2199,12,exFpfmErgY,CLi4Z,1,54.94,4.94,59.88,2024-04-17
2200,31,mTSlIXrVwt,h1NXW,1,51.01,4.59,55.6,2024-04-02
2201,79,ciSCzTOArD,dDoKM,1,87.77,7.9,95.67,2024-04-26
2202,70,apAuhqMSLL,4ObHw,2,50.33,4.53,54.86,2024-04-24
2203,32,bXKQEmcakJ,rrnaS,1,30.34,2.73,33.07,2024-04-14
2204,4,qYzOhXAicW,4h9iG,2,20.99,1.89,22.88,2024-04-19
2205,47,iRrLHHeMqJ,z8VFC,1,71.35,6.42,77.77,2024-04-28
2206,27,DndAXpUNKV,SFDjJ,1,79.45,7.15,86.6,2024-04-29
2207,64,BhAdvddIXH,iDY9W,1,60.56,5.45,66.01,2024-04-26
2208,69,uvqTbVOvIH,YGkBF,2,88.45,7.96,96.41,2024-04-10
2209,43,riVQWzmFtZ,mhego,1,11.54,1.04,12.58,2024-04-19
2210,66,ZuTbqoOVHs,4sRli,2,79.66,7.17,86.83,2024-04-28
2211,28,aAqOrdSohg,7eIC8,1,56.0,5.04,61.04,2024-04-04
2212,26,PuzTitNJhr,86WXi,2,53.96,4.86,58.82,2024-04-04
2213,7,ikpjkqADTv,X9dLA,1,25.51,2.3,27.81,2024-04-25
2214,10,jMYkGIhSQM,rcvJy,2,41.34,3.72,45.06,2024-04-10
2215,54,CZtirQGZmv,qH456,2,30.8,2.77,33.57,2024-04-02
2216,34,QRSybFZiwM,eTeUA,1,24.64,2.22,26.86,2024-04-03
2217,87,quwuSODHuC,orc4v,2,45.49,4.09,49.58,2024-04-21
2218,58,gdjOMtAJLl,LKdZm,1,92.72,8.34,101.06,2024-04-28
2219,6,vQULBcGsTS,VLPB7,1,44.44,4.0,48.44,2024-04-24
2220,49,xjFRYlktHp,j7zbN,1,75.39,6.79,82.18,2024-04-24
2221,75,fxMYerYcYL,LhbcV,1,49.55,4.46,54.01,2024-04-06
2222,73,pbjnoEGoDl,F2wU9,2,21.81,1.96,23.77,2024-04-20
2223,47,NtHMoESxEN,UrTAi,1,50.24,4.52,54.76,2024-04-13
2224,51,AAZgWnrctl,7KZfh,1,25.08,2.26,27.34,2024-04-26
2225,71,JefJifNprf,64ypu,2,99.09,8.92,108.01,2024-04-03
2226,6,wyjkfPOoTc,cyFFH,2,78.55,7.07,85.62,2024-04-16
2227,4,xYZdCeAgmi,PHFN3,2,24.92,2.24,27.16,2024-04-24
2228,26,zqNuIaLjsX,ggNy4,1,48.74,4.39,53.13,2024-04-01
2229,92,pNSOvjXTXk,5CZuQ,2,68.27,6.14,74.41,2024-04-07
2230,3,OnHMdvtlNm,yOQx6,1,13.31,1.2,14.51,2024-04-22
2231,17,YUuHBpsZFs,lUlxI,1,48.39,4.36,52.75,2024-04-14
2232,37,qufdBChylT,n0CYo,1,48.82,4.39,53.21,2024-04-03
2233,85,UkDYQJloBd,OYxuI,1,65.28,5.88,71.16,2024-04-25
2234,61,dSDMiQuszn,uf2e7,1,64.66,5.82,70.48,2024-04-21
2235,75,QzLNhIUypv,e280o,1,25.43,2.29,27.72,2024-04-12
2236,99,VXBzMOtWzC,CSzPq,1,99.4,8.95,108.35,2024-04-03
2237,99,NSPPSvVxxl,qGpVS,2,20.19,1.82,22.01,2024-04-28
2238,54,QrptmLejgv,YEFDt,2,79.01,7.11,86.12,2024-04-03
2239,77,UNjdUTXSWx,ShVGO,1,38.01,3.42,41.43,2024-04-09
2240,52,VxKqESAZZs,TrADQ,1,22.58,2.03,24.61,2024-04-27
2241,22,uFkCqzoUYn,thqD8,1,30.74,2.77,33.51,2024-04-29
2242,37,xUOzfMIttP,NciBe,2,65.49,5.89,71.38,2024-04-05
2243,77,jPIUxyMtkI,Q8Cic,1,64.42,5.8,70.22,2024-04-25
2244,96,hRThurADHK,thM4N,1,92.54,8.33,100.87,2024-04-25
2245,4,pTYozmJkdK,gZr6Z,2,77.29,6.96,84.25,2024-04-10
2246,96,zNOkLJFIgo,BbKp1,1,52.09,4.69,56.78,2024-04-12
2247,89,StvuYiIYUS,3fp88,2,99.26,8.93,108.19,2024-04-16
2248,16,ZOJNkOZFlA,FjjOf,1,62.18,5.6,67.78,2024-04-27
2249,3,bKamzIqqcB,dRKbG,2,15.91,1.43,17.34,2024-04-15
2250,9,PSRwuMgYtJ,iz5VB,1,44.18,3.98,48.16,2024-04-02
2251,75,OPTOsXjXvF,qB4rN,1,93.23,8.39,101.62,2024-04-03
2252,36,AyrLmgqSNU,2781b,1,100.0,9.0,109.0,2024-04-02
2253,35,rKkCgUKrlX,ft3En,2,53.17,4.79,57.96,2024-04-16
2254,29,AOMKQobWju,1FVRC,2,89.73,8.08,97.81,2024-04-29
2255,26,FFxpjZBnBJ,2Zsxh,1,64.12,5.77,69.89,2024-04-02
2256,56,crYsqbMBOb,PjZth,2,58.84,5.3,64.14,2024-04-24
2257,16,vMXsetCElQ,EjlX5,2,18.21,1.64,19.85,2024-04-01
2258,7,kkQfUnhejH,AkFuz,2,23.85,2.15,26.0,2024-04-24
2259,21,HRDxiDEZsm,n3UwD,1,25.45,2.29,27.74,2024-04-16
2260,79,pmgbJGXhsV,2Puw0,1,72.71,6.54,79.25,2024-04-24
2261,19,JqkbzfstNg,yk3CY,1,47.19,4.25,51.44,2024-04-17
2262,14,DKONlbAfPB,zxaZA,1,34.63,3.12,37.75,2024-04-05
2263,23,YILcAPoNdB,GuXFb,1,38.71,3.48,42.19,2024-04-16
2264,22,TQoVyLICpC,3i5am,2,40.61,3.65,44.26,2024-04-15
2265,99,BBEfIqdKnE,Vwqng,1,40.01,3.6,43.61,2024-04-12
2266,37,WivnVfMMSa,0qe9j,1,30.15,2.71,32.86,2024-04-06
2267,40,kihpulbVCb,vXUx4,2,81.05,7.29,88.34,2024-04-13
2268,71,kvYjCjDBlt,49wVf,1,38.19,3.44,41.63,2024-04-20
2269,40,UBrfBubnpY,h5CGm,2,95.13,8.56,103.69,2024-04-12
2270,53,iXLuCYGqPs,ke807,2,86.41,7.78,94.19,2024-04-23
2271,70,geumLJjLuI,ZHHQY,2,79.99,7.2,87.19,2024-04-22
2272,28,XfXGGZKbRf,bXLBH,2,80.69,7.26,87.95,2024-04-20
2273,38,HToqZkxnZS,jpoxr,2,55.75,5.02,60.77,2024-04-17
2274,98,QtgwoIxCgZ,o43nz,2,92.36,8.31,100.67,2024-04-05
2275,93,LfogHGbZQM,NH1zs,2,34.45,3.1,37.55,2024-04-29
2276,45,rbHvrKNrQR,iBZmy,1,49.47,4.45,53.92,2024-04-09
2277,30,eHKySxsBPj,Na8xV,2,54.69,4.92,59.61,2024-04-22
2278,97,SviqJUepiA,pUccV,1,98.35,8.85,107.2,2024-04-04
2279,98,RhcoVmdpKg,uzEDy,1,73.17,6.59,79.76,2024-04-26
2280,70,WulLnucIrG,CwP18,1,70.99,6.39,77.38,2024-04-19
2281,13,CAKBCONCKz,mekDU,2,54.8,4.93,59.73,2024-04-10
2282,24,ECntSvFqZB,T0lIw,2,75.71,6.81,82.52,2024-04-19
2283,48,xEDyOEVYlM,XSPeY,2,51.27,4.61,55.88,2024-04-02
2284,17,WcQBIptnlV,9EXhO,1,22.15,1.99,24.14,2024-04-18
2285,38,hJoFwWzitI,rPj7L,2,44.59,4.01,48.6,2024-04-07
2286,96,JYcSdABPdl,fEGar,2,93.13,8.38,101.51,2024-04-14
2287,11,QOYEndjFWd,L6nl7,1,37.6,3.38,40.98,2024-04-21
2288,64,OYZDMjyjCQ,clRFu,1,43.42,3.91,47.33,2024-04-15
2289,52,GEoibWqRaT,hSrH9,1,23.6,2.12,25.72,2024-04-18
2290,23,nyUnKAMfqs,kkslK,1,27.32,2.46,29.78,2024-04-13
2291,31,xHMVslWZwp,K97EJ,2,65.12,5.86,70.98,2024-04-22
2292,27,xuFgQRcRTD,RMpzN,1,50.91,4.58,55.49,2024-04-29
2293,33,kjZpVlZLrI,eOQvM,2,26.56,2.39,28.95,2024-04-26
2294,78,ypjLJGIohB,LUjok,2,40.86,3.68,44.54,2024-04-07
2295,4,iLwtIMaKlj,AQGos,1,87.39,7.87,95.26,2024-04-20
2296,59,KnfOCckaHG,nZmTH,2,83.57,7.52,91.09,2024-04-03
2297,41,KlZNZBQKhN,SFABi,1,94.41,8.5,102.91,2024-04-05
2298,46,hnsRcHQQeQ,KjhCz,1,80.33,7.23,87.56,2024-04-26
2299,82,HHIOSfOqNf,Rb1KH,2,15.02,1.35,16.37,2024-04-16
2300,89,sUyyhlxWLr,Ovgpu,2,68.08,6.13,74.21,2024-04-21
2301,80,uTvGvZcxbl,Bxjl5,2,31.78,2.86,34.64,2024-04-08
2302,77,HREoEVnRas,6r2OU,1,37.14,3.34,40.48,2024-04-22
2303,28,bSqyXRxEDI,ENxfL,2,92.49,8.32,100.81,2024-04-19
2304,76,etKhNuCukh,Vs5r2,2,64.06,5.77,69.83,2024-04-23
2305,37,LLxjoYpnhQ,H1eRR,1,87.34,7.86,95.2,2024-04-03
2306,44,sITqjXrSrf,SD55l,1,52.63,4.74,57.37,2024-04-01
2307,86,CGYbeBqnfq,bN3IP,2,78.89,7.1,85.99,2024-04-27
2308,77,coINREulDk,dIv71,2,72.74,6.55,79.29,2024-04-15
2309,53,RKeAnjiikl,BVFlC,2,76.35,6.87,83.22,2024-04-04
2310,81,KfhIQnAQOF,tSaHX,1,16.39,1.48,17.87,2024-04-28
2311,49,CczrHzprch,FAgqI,2,86.43,7.78,94.21,2024-04-24
2312,16,JRtjACEMHw,S6VYz,2,62.19,5.6,67.79,2024-04-07
2313,37,PPNxoxQgyf,giwpO,2,38.1,3.43,41.53,2024-04-15
2314,62,HSISyUwWrx,un50x,2,59.78,5.38,65.16,2024-04-28
2315,24,FioPTndXdO,KCUyN,2,38.61,3.47,42.08,2024-04-27
2316,25,GOVfmYNPFq,MFHAy,1,65.81,5.92,71.73,2024-04-09
2317,24,EmABJnKLRg,d83Ki,2,84.19,7.58,91.77,2024-04-09
2318,34,KjbppuxloA,kjmhL,1,47.21,4.25,51.46,2024-04-24
2319,45,kYuJbqdpmt,6XTIb,2,10.61,0.95,11.56,2024-04-04
2320,97,bHwRJzEfWy,JBV8f,2,51.45,4.63,56.08,2024-04-06
2321,51,ArZbjlFmOM,auBfH,1,27.9,2.51,30.41,2024-04-01
2322,19,RzLfwvcWIm,G88y8,1,94.58,8.51,103.09,2024-04-11
2323,77,bOgKHTDHZe,Tyr2s,1,97.2,8.75,105.95,2024-04-28
2324,58,YCUIkXvMlA,lrkKq,1,100.73,9.07,109.8,2024-04-23
2325,84,MSThYDbUSN,XeWAM,1,44.87,4.04,48.91,2024-04-02
2326,54,ECyksAKecm,GlhC5,2,72.01,6.48,78.49,2024-04-18
2327,99,WnbPyKezyo,XIi1D,1,23.26,2.09,25.35,2024-04-19
2328,61,aeyzsNiaXY,oFGg6,1,95.16,8.56,103.72,2024-04-07
2329,35,ARdLunQUqv,rMCbw,1,89.14,8.02,97.16,2024-04-02
2330,23,xzPIHuALZs,56ejR,2,74.74,6.73,81.47,2024-04-10
2331,71,gsTuRBLddS,HxHP0,2,99.61,8.96,108.57,2024-04-29
2332,40,ThShwllNMy,KOgDq,1,40.13,3.61,43.74,2024-04-20
2333,44,uSURorORlu,qPoqP,2,87.98,7.92,95.9,2024-04-29
2334,10,mwHfIryWbQ,NXhS6,2,46.69,4.2,50.89,2024-04-21
2335,32,AecZaMEQuB,NkQhw,2,53.86,4.85,58.71,2024-04-27
2336,6,OfwoRbtiFl,AUuhr,2,87.04,7.83,94.87,2024-04-21
2337,20,rsdPRGwTrF,xyL0F,2,50.29,4.53,54.82,2024-04-16
2338,74,ppBcOgdEDB,juu7V,1,40.31,3.63,43.94,2024-04-12
2339,65,EfRRGifbLy,nHbYA,1,23.51,2.12,25.63,2024-04-15
2340,53,bpAymTGSjS,S1Z14,1,65.0,5.85,70.85,2024-04-28
2341,62,vnwouKyCnj,lb3QW,1,64.39,5.8,70.19,2024-04-16
2342,15,pAmUUJWcWf,yfle0,1,70.58,6.35,76.93,2024-04-11
2343,33,YfOlimbpRu,GYWtt,1,13.3,1.2,14.5,2024-04-02
2344,98,YKoYtmDSuJ,IH0uk,1,84.93,7.64,92.57,2024-04-05
2345,4,MWpbhizwuI,QaTQB,2,93.45,8.41,101.86,2024-04-04
2346,2,vHWvFbmvGh,o4ZxS,2,91.16,8.2,99.36,2024-04-16
2347,77,fwrAaURwrX,3AmGY,1,56.76,5.11,61.87,2024-04-28
2348,94,HvKHvreRcp,Ghy5G,1,70.95,6.39,77.34,2024-04-18
2349,59,LniDmAEfrU,gphOj,1,45.03,4.05,49.08,2024-04-19
2350,70,BxIqhTTRpg,qhoPK,2,97.37,8.76,106.13,2024-04-13
2351,25,JCCKdlouvL,1wo9r,1,68.43,6.16,74.59,2024-04-22
2352,90,lDCybDZQsM,soiKi,2,100.4,9.04,109.44,2024-04-17
2353,48,FrpyduIAAd,mx3ym,1,68.2,6.14,74.34,2024-04-27
2354,95,qQnkEOKkfZ,zfEmP,2,19.15,1.72,20.87,2024-04-17
2355,61,jTLMEFDkia,VDLlj,2,33.98,3.06,37.04,2024-04-23
2356,2,rtkALRNTtE,B4zIW,2,89.95,8.1,98.05,2024-04-07
2357,54,BfphIgYDoL,9QXBo,2,53.6,4.82,58.42,2024-04-08
2358,33,eoZQTdOKAE,p52gD,2,91.42,8.23,99.65,2024-04-21
2359,31,DNldFPIyuc,ycnle,2,25.5,2.29,27.79,2024-04-03
2360,38,gqPWYewUMi,E44kn,1,26.54,2.39,28.93,2024-04-18
2361,21,DMnQWhylfq,62aVT,1,64.06,5.77,69.83,2024-04-28
2362,57,FwchZrHrTl,oDK3k,1,45.46,4.09,49.55,2024-04-10
2363,16,hWIPuLcvMJ,kE5p1,1,97.58,8.78,106.36,2024-04-20
2364,97,ECbqwgpsLY,U1G4m,1,54.12,4.87,58.99,2024-04-04
2365,90,FTJFRtzzoD,gGVvF,1,79.77,7.18,86.95,2024-04-15
2366,37,lCtYKLVjsy,HHPKr,1,38.0,3.42,41.42,2024-04-15
2367,75,KxzvkvzGVG,shxcd,2,51.82,4.66,56.48,2024-04-13
2368,19,sQzjSxDXbN,WDwkU,2,22.57,2.03,24.6,2024-04-05
2369,59,bgKyloUzDi,pU2f6,2,12.25,1.1,13.35,2024-04-26
2370,55,BnPGwSGewE,YR4nv,2,69.56,6.26,75.82,2024-04-14
2371,51,daPcxUKzrH,ZuIET,1,81.05,7.29,88.34,2024-04-17
2372,63,wESnLzEcku,CWbQP,2,39.03,3.51,42.54,2024-04-02
2373,82,DWPMDXgmdn,BFxuy,1,54.34,4.89,59.23,2024-04-02
2374,29,MVMhfLFiud,bWcEh,2,34.84,3.14,37.98,2024-04-27
2375,83,DeRraIocTw,jZzR5,1,51.36,4.62,55.98,2024-04-09
2376,39,SvNMiWZrCB,lRl98,1,35.76,3.22,38.98,2024-04-09
2377,70,zUPaaLwSOq,4on1V,2,91.17,8.21,99.38,2024-04-24
2378,9,whkADWjAkv,w68mw,1,23.35,2.1,25.45,2024-04-17
2379,75,xvqzDSnbwv,S6Jl1,2,25.71,2.31,28.02,2024-04-23
2380,28,PcuitgGpJR,5ndbI,1,31.06,2.8,33.86,2024-04-29
2381,46,IKvcRVYLyM,fZeU5,1,13.82,1.24,15.06,2024-04-22
2382,61,OZgmheAvgR,ZB6jN,1,55.69,5.01,60.7,2024-04-12
2383,19,avglLDmZrN,nQG1o,1,14.67,1.32,15.99,2024-04-25
2384,54,vXMFuFzvOv,p19os,1,53.05,4.77,57.82,2024-04-04
2385,56,mqMIRtaAyH,aSfkI,1,70.01,6.3,76.31,2024-04-22
2386,54,EfbMqtwwXc,3rd8S,2,10.94,0.98,11.92,2024-04-08
2387,52,fuAEzSfFWg,uB83i,1,56.64,5.1,61.74,2024-04-21
2388,99,hIELqsrJIW,Y31uO,1,83.22,7.49,90.71,2024-04-22
2389,65,fMdVPaOiye,LocRe,2,45.08,4.06,49.14,2024-04-08
2390,3,YUywZmCOCg,9GS2f,2,68.24,6.14,74.38,2024-04-06
2391,22,iqawvFHzIm,dBlgS,2,23.59,2.12,25.71,2024-04-28
2392,73,cFoMMggQaa,EeNl5,1,36.03,3.24,39.27,2024-04-02
2393,72,rxiKDgIBLn,KxIeN,2,93.17,8.39,101.56,2024-04-19
2394,55,kvUjeEjkRA,OjKEJ,1,97.54,8.78,106.32,2024-04-14
2395,72,omhvMblPDS,8h1Fk,1,27.11,2.44,29.55,2024-04-27
2396,86,lVSHuGIUun,TiTXZ,2,86.1,7.75,93.85,2024-04-28
2397,24,hYlGVTropa,kM9Jm,1,55.31,4.98,60.29,2024-04-09
2398,7,FaOhKibcoi,ilnOg,1,96.93,8.72,105.65,2024-04-20
2399,77,cLFRIjHFJz,LYVMY,1,47.35,4.26,51.61,2024-04-03
2400,76,EJnBKEwufF,eFMBV,2,39.64,3.57,43.21,2024-04-06
2401,13,ZeuOYvXwIy,hvcML,2,38.8,3.49,42.29,2024-04-14
2402,93,cGOmbeXCRr,pdYU1,1,66.12,5.95,72.07,2024-04-02
2403,92,pyPBlZIFGa,f7pJz,2,69.17,6.23,75.4,2024-04-13
2404,88,WWNhnzArcN,4PNeL,1,18.24,1.64,19.88,2024-04-15
2405,88,YWNdgGAEmd,UB1UW,1,50.11,4.51,54.62,2024-04-01
2406,87,ZRRShRyvpw,W9ZIr,1,94.16,8.47,102.63,2024-04-16
2407,87,OsYCZpYEYT,SnO8y,1,30.51,2.75,33.26,2024-04-21
2408,18,lKhmXaWtiw,8LfHe,1,14.15,1.27,15.42,2024-04-06
2409,31,YNEAnSGzJJ,xxXlY,2,45.19,4.07,49.26,2024-04-11
2410,98,pcffsoVlkC,TKDHq,1,97.08,8.74,105.82,2024-04-26
2411,93,IMbOSKbvxY,Erg21,2,93.84,8.45,102.29,2024-04-17
2412,64,kXBtBBypOJ,9plGI,1,84.61,7.61,92.22,2024-04-29
2413,47,sFIcYRPWyD,kJZFk,1,54.94,4.94,59.88,2024-04-15
2414,65,EFJjEQkUhw,5Mn9P,1,29.43,2.65,32.08,2024-04-01
2415,77,grYFGWPrLS,dusDc,2,45.22,4.07,49.29,2024-04-16
2416,42,IJapxAGgry,B6jZw,2,63.96,5.76,69.72,2024-04-13
2417,84,BPgMaZbCby,tUPo4,1,66.21,5.96,72.17,2024-04-18
2418,67,GQtdvKAdBx,fwMAR,1,50.67,4.56,55.23,2024-04-23
2419,8,WNhZlOBZaD,inctH,1,15.3,1.38,16.68,2024-04-18
2420,62,ARNzUoJaIj,DY7eF,1,60.55,5.45,66.0,2024-04-18
2421,99,qyXefHRfwa,spZPr,2,89.55,8.06,97.61,2024-04-27
2422,19,zkvodQImPt,oViFq,2,59.89,5.39,65.28,2024-04-02
2423,5,ZHrfuuehzw,F4WUA,2,98.31,8.85,107.16,2024-04-11
2424,79,tdSjsKHxeu,s2Zid,2,25.64,2.31,27.95,2024-04-12
2425,12,oNpzbxlTKJ,lfB7J,2,48.6,4.37,52.97,2024-04-20
2426,9,CIhaGyZdQh,01XT0,2,36.52,3.29,39.81,2024-04-17
2427,62,mioGgnOdig,N9fyR,2,16.78,1.51,18.29,2024-04-10
2428,47,OLEDhwIaFe,ywgoQ,2,70.82,6.37,77.19,2024-04-15
2429,15,NclbgYBMbV,w0xxk,1,58.89,5.3,64.19,2024-04-27
2430,98,IbjJAYViNW,DOcyX,1,99.72,8.97,108.69,2024-04-02
2431,99,QPohADKHPC,QKey4,1,93.73,8.44,102.17,2024-04-05
2432,63,vOZbUvGzwV,VZa94,2,48.75,4.39,53.14,2024-04-06
2433,44,cBPqRMPyhY,EcyFb,1,48.38,4.35,52.73,2024-04-25
2434,90,FVQagQvYEw,KCQ13,1,40.84,3.68,44.52,2024-04-27
2435,82,sbFlxhNCCY,OqpDo,2,84.44,7.6,92.04,2024-04-03
2436,68,OFzGWsFmwe,iWTyL,1,28.09,2.53,30.62,2024-04-13
2437,25,mRwVPZeIyi,PrB3Z,2,61.0,5.49,66.49,2024-04-10
2438,48,iTZwRYjJgM,zihef,1,17.01,1.53,18.54,2024-04-18
2439,3,gsmzHizxdb,uP9pK,1,86.9,7.82,94.72,2024-04-06
2440,27,UHnUbYEdDD,EcryC,2,40.96,3.69,44.65,2024-04-13
2441,40,rrtImPtszR,Vxb9f,2,59.08,5.32,64.4,2024-04-09
